disasterNumber,incidentType,state,county,city,zipCode,totalValidRegistrations,validCallCenterRegistrations,validWebRegistrations,validMobileRegistrations,ihpReferrals,ihpEligible,ihpAmount,haReferrals,haEligible,haAmount,onaReferrals,onaEligible,onaAmount,hash,lastRefresh
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60610,14,10,4,0,13,6,30812.72,12,3,22761.02,13,4,8051.7,651c83b1d65a6d7b83ecec31c9d9862a,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60620,7432,5,2,20,7246,5703,14783616.67,7094,4855,13142994.62,5226,2251,1640622.05,b8c4003c6d244c0463b8d6222a1f04fd,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60630,109,42,66,0,108,72,201024.85,104,71,188081.47,74,15,12943.38,695c10304419dac47e27507c1a5c93e3,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),ARLINGTON HEIGHTS,60004,2,0,2,0,2,1,2050.76,2,1,2050.76,2,0,0,5aa58dcb2026c47af745e73b96eab494,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BELLWOOD,60104,4112,2,1,16,3896,3076,15114950.98,3771,2795,13017658.95,2970,1475,2097292.03,6b38d1b110cde0123c5a38e5a13da52f,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BOLINGBROOK,60490,1,1,0,0,1,0,0,0,0,0,1,0,0,f0a3a9d4d6709b660a1bb3846ab7b928,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CALUMET PARK,60828,1,0,1,0,1,1,3778.76,1,1,3778.76,1,0,0,2f0da465b1e8b29da62c7fb7c58b835f,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BURNHAM ,60633,1,1,0,0,1,1,924.86,1,1,924.86,1,0,0,b6d5bf9c9431909db9a6cc529111f045,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHCIAGO,60639,1,0,1,0,1,0,0,1,0,0,1,0,0,b0817f51ffb5cf5151b0379837eb88d0,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHGO,60632,1,0,1,0,1,1,3024.37,1,1,3024.37,1,0,0,37fb96c0824a0b68db39c7e0a9ed6095,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHIAGO,60638,1,0,1,0,1,1,412.3,1,1,412.3,1,0,0,734e5fa2d98ef3664e214c5454c1b7b3,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGI,60641,1,0,1,0,1,0,0,1,0,0,0,0,0,ccdb0d93db0cde820e451ec179726fc5,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60443,1,0,1,0,0,0,0,0,0,0,0,0,0,e8531963eeaf624ecb9fcee6c0234f0a,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60611,1,1,0,0,1,1,1398.35,1,1,1398.35,0,0,0,45d1778db983a3b3877e1b023b8c3b60,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60621,2286,1,604,6,2215,1507,4856881.46,2144,1070,3928556.71,1826,849,928324.75,b2f727d5814a577c761330c7faa802a0,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60631,75,25,50,0,75,65,105879.13,73,63,102070.13,49,5,3809,59e9ecc44a3f81eb14b146fd639bf9c4,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),ARLINGTON HTS,60004,1,0,1,0,1,1,1383.68,1,1,1383.68,1,0,0,ea8f3f121fca7497a7e4ee6e368dab04,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BELLWOOD,60153,3,0,3,0,3,2,7888.81,3,1,2030,2,2,5858.81,6ee50502b0ba7ad205dc5c3c90bd4f3a,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BRIDGEVIEW,60455,63,32,31,0,60,49,162581.65,56,45,152250.73,35,14,10330.92,10fb668bfcbc2156a2702d4cad5ac62f,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CALUMET,60409,8,0,8,0,8,6,27088.03,6,5,26752.79,8,1,335.24,3d52c12e8875a267277d09c1bf0bdd4d,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CAULMET CITY,60409,1,0,1,0,1,1,233.19,1,0,0,1,1,233.19,2476f037f27402b85e7532ca5d252e9e,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHG,60609,1,0,1,0,1,0,0,1,0,0,1,0,0,3e852929601b7275c9aa3c3744584af5,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHGO,60651,2,0,2,0,2,2,1525.63,2,1,866.71,2,2,658.92,f9fb8444e8a7f80e860833fedcc1092b,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAAGO,60629,1,0,1,0,1,0,0,1,0,0,1,0,0,c0cace8f7a13c85f9c0f7fe7680f6147,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60601,2,2,0,0,2,1,580,0,0,0,2,1,580,a67e45aef6f578504dfeaf001411da76,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60613,7,3,4,0,6,3,20495.95,6,3,20495.95,2,0,0,3665e1f01341ad9950462ff156a48098,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGIO,60651,1,0,1,0,1,0,0,1,0,0,0,0,0,482bffa7dffbaa12b7b53b8c68a0d99e,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60623,3683,2,1,11,3470,2637,10748494.19,3386,2205,8152577.94,2720,1433,2595916.25,1a2a3d33ae040d565df5af5891433047,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60633,169,103,66,0,160,111,272094.66,157,97,248247.75,126,37,23846.91,390876716f5caae335822f1f118c7b0e,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),ARLINGTON HEIGHTS,60005,4,1,3,0,4,1,2832,3,1,2832,2,0,0,46dd12678e80c3dec22d2cf2a3c0bd3f,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BRAODVIEW,60155,1,0,1,0,0,0,0,0,0,0,0,0,0,0df49a082aac9186ae7e1ca155d04a82,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BELLWOOD,60140,1,0,1,0,1,0,0,1,0,0,0,0,0,8e589c6d87f17179798fde661f0c44ad,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BURR RIDGE,60527,5,3,2,0,5,5,26120.04,5,5,23530.07,5,1,2589.97,cc4bd02db4e441d3db6a986785e33a44,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CALUMET PK,60827,1,0,1,0,1,1,1801.12,1,1,1801.12,0,0,0,d0ed7c098847759e45ca00b901a6e36c,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHCIAGO,60651,1,0,1,0,1,1,2860.34,1,1,1785.11,1,1,1075.23,5ece68170dcd827ed512f338a3c17ecf,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHGO,60643,3,0,3,0,3,1,2753.08,3,1,2136.83,2,1,616.25,e3f6c41211fc73f82909990cfc4c038a,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAAGO,60619,1,0,1,0,0,0,0,0,0,0,0,0,0,f4f88756b48445586d0b0bfec2abeb18,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGI,60643,2,0,2,0,2,2,3347.11,2,2,3347.11,2,0,0,31597c98db3c0b924d251d2b591e44ea,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60468,1,0,1,0,0,0,0,0,0,0,0,0,0,f3f9bf6094ba7380d23fcfe85381474d,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60612,932,635,294,3,878,592,2216389.49,845,418,1668542.38,738,365,547847.11,b68fb33b3404f9388290b7ea335bcbb9,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60632,4664,3,1,13,4452,3989,16734654.16,4399,3654,13077155.25,3352,1928,3657498.91,b275458e0f78e772bcfc484562852ce8,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60622,164,95,68,1,147,87,280952.39,144,58,214811.59,115,49,66140.8,db50f6fe8248fecf5f2d0cd99dfff382,2014-11-23T02:46:28 +00:00
1935,Severe Storm(s),IL,Cook (County),BARTLETT,60103,9,4,5,0,9,5,7225.7,8,4,6931.27,4,1,294.43,ed2813f407615e074bccc0934f242c24,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHGO,60619,1,0,1,0,1,0,0,1,0,0,1,0,0,7866941c2b3502e462dafef044bdadcb,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),BELWOOD,60104,2,0,2,0,2,1,5126.49,2,1,5126.49,1,0,0,855fa4f5e2dbe5ee85472c9998d7c006,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHGOHTS,60411,1,0,1,0,1,1,5942.16,1,1,1806,1,1,4136.16,f543b2ac420d0c2eece07c231e6e908e,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CALUMET CITY,60409,1950,1,811,8,1894,1314,5104969.71,1843,1156,4612147.17,1451,557,492822.54,03fcb2027fda2ec120d1d17c6929a411,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60020,1,0,1,0,1,1,1532.16,1,1,1532.16,1,0,0,b6ef82fabd8999d3a637b2ea8b23230e,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),BROADVIEW,60155,1512,930,579,3,1444,1268,4874946.92,1410,1191,4372616.81,1068,525,502330.11,fb4942b442bbb9e9a7c2320c269d930a,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60615,403,239,162,2,384,188,477919.96,369,146,412183.96,303,69,65736,9be1b882c66fc0cdfb2675e24554c798,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60625,45,25,20,0,42,33,109598.35,39,30,89393.2,31,12,20205.15,8b85cab5910cbba53a304b13a405f043,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAG,60619,1,0,1,0,1,1,2339.63,1,1,2339.63,1,0,0,b46799567b03c4e6fd5c527fa5ef2d0f,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CENTRAL STICKNEY,60638,2,0,2,0,1,1,6185.43,1,1,5985.44,1,1,199.99,c511c8ff2eaffa2817f4b885e893ad4a,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60605,4,3,1,0,3,0,0,2,0,0,1,0,0,adc6887f7862568b73e3c27437f3d39a,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60636,4792,3,1,17,4629,3500,11002316.68,4505,2761,9174627.86,3682,1910,1827688.82,dc0b65138e768506679a13e9384d882f,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),BARRINGTON,60010,2,1,1,0,2,0,0,2,0,0,1,0,0,12557199c7ec33fce3439af661322ff9,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),BELLWOOE,60104,1,0,1,0,1,1,3078.5,1,1,2619.5,1,1,459,7f5869d12ddab0664543090b6906aa30,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),BROADVIEW,60153,2,0,2,0,1,0,0,0,0,0,1,0,0,012085e1c8503f5ce1ad2b39fc2561d4,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CALUMET,60827,1,1,0,0,1,1,2480,1,1,2480,1,0,0,80e4b97df779f35397d217a6844ed330,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CCICERO,60804,1,0,1,0,1,1,5639.13,1,0,0,1,1,5639.13,ec9631aeb473fa5bc35c98d369e3edbc,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHGO,60617,4,0,4,0,4,3,7859,4,2,5944.1,3,2,1914.9,ebe610ec7cf31e8d0b4fa8b56c5f90c1,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHGO HTS,60411,1,0,1,0,1,1,494.2,1,1,494.2,1,0,0,3f12bbe28e6d68c3f0ae68965cebdb87,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICACO,60628,1,0,1,0,1,1,7203.55,1,1,7203.55,1,0,0,d6f0b99518831de65b1e9feb82e5e70a,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHIC AGO,60649,1,0,1,0,1,0,0,1,0,0,1,0,0,a8a116cefa33f646c05b70d0e31ad13f,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60604,2,0,2,0,2,2,4079.29,2,2,4079.29,2,0,0,ece11766c75efffc71a8d9aa529eaad1,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60614,24,11,13,0,22,12,36930.75,20,12,34883.19,17,5,2047.56,62ea7c45b2a7906c9a7091599ca7c553,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60624,2799,2,726,7,2655,1889,7565340.95,2553,1445,5678201.14,2157,1169,1887139.81,0329218713f71d8b424cd00b39bccfcc,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60634,518,264,251,3,502,400,1144811.46,498,378,1008595.7,338,107,136215.76,bb576ae9f6b6380f4b19333a3a2d0757,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60642,51,34,17,0,44,18,84161.18,40,15,69720.34,37,8,14440.84,6a49ddcc691d58584099f56f11d03681,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60654,1,1,0,0,1,0,0,1,0,0,1,0,0,0c8be0a7fd80aaf2a782a7f514cce05e,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60684,1,1,0,0,0,0,0,0,0,0,0,0,0,218ee65295127b7bd9119e0c1ae836e7,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,66039,1,0,1,0,1,1,3357.96,1,1,3357.96,1,0,0,2c9f3e2b6eb88551efb827c34258af74,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO IL,60624,1,0,1,0,1,1,1156.55,1,0,0,1,1,1156.55,74980fa5cb7cd421a968befccf94fa01,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICATO,60643,1,0,1,0,1,1,589.86,1,1,589.86,0,0,0,007109f400bf5d246fc2b981363eb437,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CICEERO,60804,1,0,1,0,1,0,0,1,0,0,1,0,0,8e283f4abeec0ce84c04142b92e403b0,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CICERO NW,60804,1,0,1,0,1,0,0,1,0,0,1,0,0,73e0b4128260ea303a1e050a790c6a72,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),DES PLAINES,60016,97,55,42,0,94,48,198850.45,92,38,170037.08,74,21,28813.37,7103805c20d4d2550465a323bb62860f,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),ELK GROVE,60007,1,0,1,0,1,0,0,1,0,0,0,0,0,7f3dcc3bf0d2e12b992006f8859fa450,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),EVERGREEN PARK,60805,474,193,280,1,469,363,714191.5,465,349,677518.19,331,67,36673.31,daaed9fa6961d1de3f78b8dc39f3f3cd,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),GLENCOE,60022,1,1,0,0,1,1,2088.52,1,1,2088.52,0,0,0,24a68c0f5c800a309a3f3ed1f5cc6abd,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),HARWOOD HTS,60706,1,0,1,0,1,1,900.41,1,1,900.41,1,0,0,5fe5760a86c848919b8640eb4f51fdf6,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),HINSDALE,60521,2,1,1,0,2,2,5992.86,2,2,5533.86,2,1,459,4bc03eebfc5092d635b5b8fdeacace5e,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),JOLIET,60431,1,1,0,0,0,0,0,0,0,0,0,0,0,4d31b8265b92c9083c9cd95db7b7989c,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),LANSINGING,60438,1,0,1,0,1,0,0,1,0,0,0,0,0,02b93545e50114e5103ee12ed1132b81,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),LYONS,60534,94,47,46,1,92,71,197782.84,88,67,180321.21,68,19,17461.63,782ea77d0219509049cc0a591aeafec1,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),NORTHBROOK,60062,5,1,4,0,5,4,51231.9,5,4,51006.65,4,1,225.25,0b9c8b21ea99c63f51566fb8ab71ae90,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),OAK PARK,60301,3,1,2,0,3,1,337.5,2,0,0,2,1,337.5,5a5028f412dc1e318ee84cca1c45e13f,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),MELRROSE PARK,60160,1,0,1,0,1,0,0,1,0,0,0,0,0,20898c3215de0246b7557a55b81e39d9,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),RIVERDALE,60628,1,1,0,0,1,1,1808,1,1,1808,1,0,0,1668e118494136bcefc73231819e4148,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),MAYWOOOD,60153,1,0,1,0,1,1,2210.88,1,0,0,1,1,2210.88,96d110bccde49872f90aaa7038b3c29d,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),PHOENIX,60426,137,86,51,0,136,68,192356.44,129,53,169894.39,112,35,22462.05,add0f427fd87c4e6c570179fc3b3d9a8,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),SAUK VILLAGE,60411,430,210,216,4,420,295,1167819.1,405,256,1100331.29,359,104,67487.81,e6c4f6fcb71c819f0fd30ec840cce546,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),PALATINE,60067,3,3,0,0,3,2,9004.68,3,1,4354.68,2,1,4650,2a7d1854f78b080b31d7dd7690223182,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),SKOKIE,60076,76,35,41,0,72,55,149398.39,70,53,135027.54,53,14,14370.85,9ae0a0d0d2c464cab3c68ef83e683cdc,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),WESTCHESTER,60154,2345,1,1,3,2237,1865,7743024.14,2199,1765,7220471.49,1647,639,522552.65,f1801edb2618d2c2babe3031e35cc5f7,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),STREAMWOOD,60107,26,15,11,0,26,13,67178.31,26,12,59659.84,22,6,7518.47,3ec2fdea13b5761a2b50ff03b3422091,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60644,3571,2,969,8,3447,2710,10257860.82,3331,2130,7887613.82,2821,1613,2370247,e9fcd9c5f018f4679b37f7d1d99d648a,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60693,1,1,0,0,1,1,1998.16,1,1,1998.16,0,0,0,77ee669c0e118f8422b612d6396a9162,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60656,47,16,31,0,45,30,57866.99,43,30,57866.99,28,0,0,0b59f0f95b9a327064838699290f08de,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO ,60639,1,1,0,0,1,1,6082.63,1,0,0,1,1,6082.63,1a83c7cf1ea3823e37f176df180c30a8,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGOP,60652,1,0,1,0,1,1,2124.12,1,1,1779.69,1,1,344.43,2fc88f22ff79cd8e7cf69de50887718d,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICGAO,60623,1,0,1,0,1,1,6903.83,1,1,5671.36,1,1,1232.47,a387c79345060b54ae27e5ababb82c2f,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CICERO,40804,1,0,1,0,1,1,1029.17,1,1,1029.17,0,0,0,a1048be36c385d9cb6bfa54fc50f74cb,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CONUNTRYCLUB,60478,1,0,1,0,1,0,0,1,0,0,1,0,0,158b93f9a37ad1f61209aeabc085cfbb,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),DESPLAINES,60016,3,0,3,0,3,2,6908.91,3,2,6908.91,3,0,0,251326114e934b8574d70b67a8d07a1c,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),ELMHURST,60126,9,3,6,0,9,8,26027.42,9,8,25411.17,7,1,616.25,03f6204a11bc061d7a127a9cd55ed192,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),FLOSSMOOR,60422,173,79,93,1,173,149,402370.98,173,145,393550.3,123,29,8820.68,28bbef27d2bb82a5b4e36ffa23da3baa,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),HAZEL CREST,60429,810,476,332,2,797,607,1845615.62,781,523,1650554.32,578,218,195061.3,b162f9b1d2b36469886ddbec988db494,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),GLENVIEW,60026,5,1,4,0,4,4,5025.01,4,4,4557.96,4,2,467.05,1bb81fae56bdc2c70a176331cf6cf8c2,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),HOFFMAN EST,60169,1,0,1,0,1,1,567.68,1,0,0,1,1,567.68,c98ee2bc866cbc25193a64011978cbaa,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),LA GRANGE,60525,124,61,63,0,120,105,354848.53,120,103,339492.38,76,17,15356.15,72da27c17f658175f801d72545bdc76a,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),LEYDEN,60164,1,0,1,0,1,0,0,1,0,0,1,0,0,9c2a6b207cec2a0919eba3240178c80d,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),MERRIONETTE PARK,60803,14,7,7,0,14,7,37927.1,13,7,36202.88,8,2,1724.22,542981b70e428fc37ff6cadd0e3b0cc0,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),NORTH LAKE,60164,1,0,1,0,1,1,3574.54,1,1,3280.11,1,1,294.43,b50a3d364eacdd64d9b0325d98c5a8cc,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),MC COOK,60525,2,0,2,0,2,2,2189.76,2,2,2189.76,2,0,0,2d563c8b26684eb59b25de0c94b34d75,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),MARKHAM,60426,16,11,5,0,15,9,23599.63,15,8,22915.38,10,2,684.25,33badf652d940c35d029b051ff47acda,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),OAK PARK,60304,153,72,81,0,149,107,265558.92,142,98,241026.2,97,29,24532.72,df281b4085df1412c052c73f6dd6d0a8,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),PALOS HEIGHTS,60463,22,7,15,0,21,17,69641.47,21,17,69641.47,16,0,0,961b91b07f64fa45eb08f24698de1055,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),POSEN,60469,74,40,34,0,71,40,139563.66,68,34,122545.18,53,16,17018.48,540e411586862e45e5cf85d35edaaf6f,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),RIVER FOREST,60305,132,37,94,1,127,101,212555.79,126,98,204015.99,99,25,8539.8,4134fdc1a86359d0900995d438620033,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),SAUK VILLIAGE,60411,1,0,1,0,1,1,1329.02,1,1,1329.02,1,0,0,42109edbd002c65840aeaaa5b006da11,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),SO CHICAGO HTS,60411,1,0,1,0,1,0,0,1,0,0,1,0,0,6df2230c65ae75c47fa1dc823a33e35c,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),SUMMIT ARGO,60501,337,327,9,1,319,285,1168337.72,315,252,883773.61,229,160,284564.11,e216c481c55238fa971e5cd92a5db7ff,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),WESTERN SPRINGS,60558,42,14,28,0,40,34,44682.51,40,34,42956.06,27,6,1726.45,0ff1cc3c83b09f4e6b600b639be00f02,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60646,51,19,31,1,50,43,99131.41,50,43,98013.44,33,2,1117.97,6714a4814c0725c4ad4eaf9f2f7a8e84,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60658,1,0,1,0,1,1,479.42,1,0,0,1,1,479.42,8142fa470cf323f57dce348690d13db5,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO,60714,1,0,1,0,1,0,0,1,0,0,1,0,0,49e85d307df50d683cb6f5bda6e91d31,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAGO HEIGHTS,60411,637,375,261,1,619,432,1864955.18,604,394,1755727.06,493,142,109228.12,b13fdf7c2954c8492508f2a50ef1abc7,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICAHO,60628,1,0,1,0,1,1,1539.3,1,1,1539.3,1,0,0,b65cb19e55abdc5f7439dd771a00a4bd,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CHICGO,60620,1,0,1,0,1,1,1733.73,1,1,1733.73,1,0,0,91a20de88c9b46240419c7bd1b02f560,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),CICERO,60402,1,0,1,0,1,1,2581.96,1,1,2122.96,1,1,459,f72fd29e71b1996a7b11a81bc431d693,2014-11-23T02:46:29 +00:00
1935,Severe Storm(s),IL,Cook (County),COUNTRY CLUB HILLS,60478,731,394,332,5,714,494,1809966.84,703,435,1706112.51,542,159,103854.33,d0f66b85044612318f12f898d3b0168e,2014-11-23T02:46:29 +00:00
